id,subject,book_id
12951,English wit and humor -- History and criticism,18300
12952,Wit and humor -- History and criticism,18300
480,American wit and humor,44643
511,Humorous stories,54880
1701,Fathers and sons -- Fiction,54880
2547,Epistolary fiction,54880
2583,Children of the rich -- Fiction,54880
31336,"Lorimer, George Horace, 1869-1937. Letters from a self-made merchant to his son -- Parodies, imitations, etc.",54880
511,Humorous stories,30890
2536,Bildungsromans,30890
2604,Boys -- Fiction,30890
2614,Male friendship -- Fiction,30890
2849,Adventure stories,30890
3470,Missouri -- Fiction,30890
3967,"Sawyer, Tom (Fictitious character) -- Fiction",30890
5111,Child witnesses -- Fiction,30890
7019,Runaway children -- Fiction,30890
7020,Mississippi River Valley -- Fiction,30890
1787,Recitations,38053
3444,Literature -- Collections,38053
13934,"American wit and humor, Pictorial",59604
5500,German wit and humor,50681
189,"Humorous stories, English",10783
4230,England -- Social life and customs -- Fiction,10783
1932,Caricatures and cartoons -- Great Britain,47907
2010,English wit and humor,47907
3673,"English wit and humor, Pictorial",47907
30043,Caricatures and cartoons -- Germany -- History -- 19th century,52185
30044,"German wit and humor, Pictorial",52185
480,American wit and humor,42710
15063,American essays -- 20th century,42710
4112,"World War, 1914-1918 -- Humor, caricatures, etc.",48168
2010,English wit and humor,54452
2445,"Humorous poetry, English",54452
10530,"Songs, English -- Texts",54452
511,Humorous stories,34922
517,Autobiographical fiction,34922
2536,Bildungsromans,34922
2540,Young men -- Fiction,34922
2701,"Great Britain -- History -- Victoria, 1837-1901 -- Fiction",34922
4110,"Humorous stories, Canadian",7823
8585,Canada -- Social life and customs -- Fiction,7823
9673,"Slick, Sam (Fictitious character) -- Fiction",7823
9674,Canadians -- England -- Fiction,7823
4112,"World War, 1914-1918 -- Humor, caricatures, etc.",2905
4110,"Humorous stories, Canadian",7823
8585,Canada -- Social life and customs -- Fiction,7823
9673,"Slick, Sam (Fictitious character) -- Fiction",7823
9674,Canadians -- England -- Fiction,7823
511,Humorous stories,20485
7510,Nobility -- Germany -- Fiction,20485
1037,Children's poetry,53030
2281,Nonsense verses,53030
3674,"Wit and humor, Juvenile",53030
511,Humorous stories,16634
2627,United States. Navy -- Fiction,16634
480,American wit and humor,33346
20004,Nature study -- Humor,33346
2445,"Humorous poetry, English",17117
3605,Picture books for children,17117
511,Humorous stories,25492
517,Autobiographical fiction,25492
808,War stories,25492
1066,"United States -- History -- Civil War, 1861-1865 -- Fiction",25492
2687,Soldiers -- Fiction,25492
4071,"Humorous poetry, American",59858
18416,Fairy tales -- Poetry,59858
1787,Recitations,57018
480,American wit and humor,51973
233,Wit and humor,15667
2220,Anecdotes,15667
3346,"Children's poetry, American",57325
3381,Animals -- Juvenile poetry,57325
3674,"Wit and humor, Juvenile",57325
56,Essays,36085
233,Wit and humor,3140
36,Science fiction,24118
94,Short stories,24118
511,Humorous stories,24118
2604,Boys -- Fiction,24118
3305,Space flight -- Fiction,24118
25,Fiction,37430
1262,"Humorous stories, American",37430
335,Satire,54262
511,Humorous stories,54262
2786,Russia -- Social life and customs -- 1533-1917 -- Fiction,54262
18326,Swindlers and swindling -- Russia -- Fiction,54262
1262,"Humorous stories, American",3183
1263,United States -- Social life and customs -- Fiction,3183
511,Humorous stories,7104
2536,Bildungsromans,7104
2604,Boys -- Fiction,7104
2614,Male friendship -- Fiction,7104
2849,Adventure stories,7104
3470,Missouri -- Fiction,7104
5311,Race relations -- Fiction,7104
7019,Runaway children -- Fiction,7104
7021,"Finn, Huckleberry (Fictitious character) -- Fiction",7104
7022,Fugitive slaves -- Fiction,7104
7023,Mississippi River -- Fiction,7104
511,Humorous stories,9151
4116,Valets -- Fiction,9151
14810,Washington (State) -- Fiction,9151
233,Wit and humor,454
4071,"Humorous poetry, American",454
4811,German Americans -- Poetry,454
18435,"Dialect literature, American",454
480,American wit and humor,25933
1806,English language -- Idioms,25933
233,Wit and humor,41249
480,American wit and humor,41249
2220,Anecdotes,41249
511,Humorous stories,37573
1375,"Short stories, American",37573
3329,United States -- Social life and customs -- 19th century -- Fiction,37573
94,Short stories,49342
511,Humorous stories,49342
2670,Country life -- Fiction,49342
6642,Scotland -- Social life and customs -- 19th century -- Fiction,49342
2445,"Humorous poetry, English",36702
94,Short stories,49342
511,Humorous stories,49342
2670,Country life -- Fiction,49342
6642,Scotland -- Social life and customs -- 19th century -- Fiction,49342
1147,"Twain, Mark, 1835-1910",2986
4958,"Authors, American -- 19th century -- Biography",2986
7460,Journalists -- United States -- Biography,2986
8554,"Humorists, American -- 19th century -- Biography",2986
511,Humorous stories,43702
2487,Love stories,43702
2531,Fathers and daughters -- Fiction,43702
2719,Paris (France) -- Fiction,43702
3531,Storytelling -- Fiction,43702
4326,Americans -- France -- Fiction,43702
6753,New York (N.Y.) -- Social life and customs -- 19th century -- Fiction,43702
15513,French-Canadian wit and humor,12602
94,Short stories,12161
511,Humorous stories,12161
480,American wit and humor,51920
4071,"Humorous poetry, American",51920
9412,French wit and humor,46285
29,Feminism,42329
215,Women -- Suffrage -- United States,42329
4787,American essays -- 19th century,42329
14394,Women -- United States -- Social conditions,42329
480,American wit and humor,25322
2328,Fables,25322
5500,German wit and humor,52083
9717,"Short stories, German",52083
18787,German fiction,52083
4532,Women -- Humor,30630
4533,Men -- Humor,30630
7258,Marriage -- Humor,30630
10661,Man-woman relationships -- Humor,30630
480,American wit and humor,25488
2604,Boys -- Fiction,25488
6279,Practical jokes -- Fiction,25488
56,Essays,38873
574,Books and reading,38873
131,Fairy tales,53771
3674,"Wit and humor, Juvenile",53771
3960,Adventure and adventurers -- Juvenile fiction,53771
3961,Voyages and travels -- Juvenile fiction,53771
5581,Magic -- Juvenile fiction,53771
6492,Princesses -- Juvenile fiction,53771
11050,Kings and rulers -- Juvenile fiction,53771
19660,Folklore -- France,53771
23517,Dwarfs -- Juvenile fiction,53771
30812,Tailors -- Juvenile fiction,53771
511,Humorous stories,25648
6325,Family life -- Juvenile fiction,25648
1414,Conduct of life -- Juvenile fiction,42260
2496,Children -- Conduct of life -- Juvenile fiction,42260
2849,Adventure stories,42260
2966,Friendship -- Juvenile fiction,42260
3004,Boys -- Juvenile fiction,42260
3558,Brothers and sisters -- Juvenile fiction,42260
3674,"Wit and humor, Juvenile",42260
5862,Temper -- Juvenile fiction,42260
6091,Runaway children -- Juvenile fiction,42260
6150,Farm life -- Juvenile fiction,42260
11025,Police -- Juvenile fiction,42260
11770,Theft -- Juvenile fiction,42260
11858,Prisoners -- Juvenile fiction,42260
13722,Imagination -- Juvenile fiction,42260
16649,Behavior -- Juvenile fiction,42260
18246,Interpersonal relations -- Juvenile fiction,42260
18826,Attitude change -- Juvenile fiction,42260
189,"Humorous stories, English",10787
4230,England -- Social life and customs -- Fiction,10787
511,Humorous stories,1602
2638,Women authors -- Fiction,1602
7557,Reporters and reporting -- Fiction,1602
5500,German wit and humor,26694
7451,Bureaucracy,26694
14678,Spirit writings,13237
511,Humorous stories,1613
7510,Nobility -- Germany -- Fiction,1613
511,Humorous stories,36678
3329,United States -- Social life and customs -- 19th century -- Fiction,36678
7369,Frontier and pioneer life -- United States -- Fiction,36678
186,Young men -- Travel -- England -- Thames River -- Fiction,29944
187,Boats and boating -- England -- Thames River -- Fiction,29944
188,Dogs -- Fiction,29944
189,"Humorous stories, English",29944
190,Thames River (England) -- Fiction,29944
2614,Male friendship -- Fiction,29944
293,Western stories,13709
1262,"Humorous stories, American",13709
4914,Cowboys -- Fiction,13709
9646,Ranch life -- Fiction,13709
9647,Arizona -- Social life and customs -- Fiction,13709
21781,Dutch language -- Humor,43349
511,Humorous stories,48453
2670,Country life -- Fiction,48453
5864,Canadian fiction,48453
11115,Families -- Fiction,48453
2445,"Humorous poetry, English",14706
7125,English poetry -- 20th century,14706
36,Science fiction,24119
511,Humorous stories,24119
2677,Farm life -- Fiction,24119
2010,English wit and humor,45748
3673,"English wit and humor, Pictorial",45748
25446,Hunting -- Anecdotes,45748
25447,Hunting -- Humor,45748
26748,Fishing -- Anecdotes,45748
26749,Fishing -- Humor,45748
480,American wit and humor,59004
11190,Vocabulary -- Humor,59004
33268,English language -- New words -- Humor,59004
138,Fantasy fiction,53812
1008,Animals -- Juvenile fiction,53812
1414,Conduct of life -- Juvenile fiction,53812
1415,Children's stories,53812
2496,Children -- Conduct of life -- Juvenile fiction,53812
3674,"Wit and humor, Juvenile",53812
11725,Human-animal relationships -- Juvenile fiction,53812
25080,"Animals, Mythical -- Juvenile fiction",53812
480,American wit and humor,60022
33781,Temperance -- Humor,60022
56,Essays,22058
342,Italy -- Description and travel,22058
2446,Biography -- Humor,22058
480,American wit and humor,6313
3384,Humorous poetry,21676
4105,Caricatures and cartoons,21676
21444,Voyages and travels -- Humor,38364
22742,London (England) -- Description and travel -- Humor,38364
22743,Egypt -- Description and travel -- Humor,38364
131,Fairy tales,37111
1008,Animals -- Juvenile fiction,37111
3244,Fairies -- Juvenile fiction,37111
3674,"Wit and humor, Juvenile",37111
3960,Adventure and adventurers -- Juvenile fiction,37111
3961,Voyages and travels -- Juvenile fiction,37111
5581,Magic -- Juvenile fiction,37111
11018,Queens -- Juvenile fiction,37111
13022,Elves -- Juvenile fiction,37111
21971,Demonology -- Juvenile fiction,37111
511,Humorous stories,23444
10007,"Short stories, French",23444
480,American wit and humor,41025
5979,"South African War, 1899-1902 -- Personal narratives",13777
15035,"Kimberley (South Africa) -- History -- Siege, 1899-1900",13777
25,Fiction,6410
511,Humorous stories,6410
381,Medicine -- Anecdotes,48343
2280,Physicians,48343
9844,Clergy,48343
18170,Medicine -- Humor,48343
28045,Pastoral theology -- Anecdotes,48343
189,"Humorous stories, English",34630
2827,Ireland -- Social life and customs -- Fiction,34630
3195,British -- Ireland -- Fiction,34630
13880,Justices of the peace -- Fiction,34630
226,California -- Description and travel,19479
480,American wit and humor,19479
918,Grand Canyon (Ariz.) -- Description and travel,19479
189,"Humorous stories, English",21928
4230,England -- Social life and customs -- Fiction,21928
6531,River life -- Fiction,21928
2010,English wit and humor,37449
293,Western stories,29485
1262,"Humorous stories, American",29485
3176,Frontier and pioneer life -- Fiction,29485
4914,Cowboys -- Fiction,29485
9646,Ranch life -- Fiction,29485
9647,Arizona -- Social life and customs -- Fiction,29485
12951,English wit and humor -- History and criticism,18906
12952,Wit and humor -- History and criticism,18906
511,Humorous stories,40607
4778,Railroad stories,40607
11249,Railroad travel -- Fiction,40607
23961,Pullman cars -- Fiction,40607
2010,English wit and humor,37449
2281,Nonsense verses,27182
3384,Humorous poetry,27182
511,Humorous stories,860
2534,Married people -- Fiction,860
23950,Schools -- Humor,56532
24971,Hungarian wit and humor,56532
56,Essays,25969
511,Humorous stories,12773
1282,London (England) -- Fiction,12773
15461,Wealth -- Fiction,12773
480,American wit and humor,20510
2328,Fables,20510
1037,Children's poetry,17104
3350,Stories in rhyme,17104
3384,Humorous poetry,17104
511,Humorous stories,50273
18152,French -- England -- Fiction,50273
511,Humorous stories,39682
2525,Friendship -- Fiction,39682
5093,Conversation -- Fiction,39682
11115,Families -- Fiction,39682
11690,Home ownership -- Fiction,39682
25,Fiction,37054
94,Short stories,37054
233,Wit and humor,37054
511,Humorous stories,37054
511,Humorous stories,2372
4969,Massachusetts -- Fiction,2372
5114,Lighthouse keepers -- Fiction,2372
9634,Cape Cod (Mass.) -- Fiction,2372
189,"Humorous stories, English",5758
4230,England -- Social life and customs -- Fiction,5758
6531,River life -- Fiction,5758
2010,English wit and humor,931
2445,"Humorous poetry, English",931
4112,"World War, 1914-1918 -- Humor, caricatures, etc.",46322
6219,Italian wit and humor,49523
15082,Italian literature,49523
2010,English wit and humor,48096
3673,"English wit and humor, Pictorial",48096
22863,England -- Social life and customs -- Humor,48096
25,Fiction,587
335,Satire,587
511,Humorous stories,587
480,American wit and humor,19813
2328,Fables,19813
480,American wit and humor,56165
480,American wit and humor,56165
1037,Children's poetry,45288
3384,Humorous poetry,45288
3674,"Wit and humor, Juvenile",45288
22205,Fairy tales -- Juvenile poetry,45288
26508,Giants -- Juvenile poetry,45288
233,Wit and humor,28503
104,England -- Social life and customs -- 19th century -- Fiction,14789
511,Humorous stories,14789
1702,England -- Fiction,14789
2613,Men -- Societies and clubs -- Fiction,14789
2614,Male friendship -- Fiction,14789
3674,"Wit and humor, Juvenile",10754
16246,Grandmothers -- Juvenile poetry,10754
16247,"Nonsense verses, American",10754
56,Essays,858
2010,English wit and humor,858
6964,Actors,858
18362,Theater -- Anecdotes,858
6358,"Jonson, Ben, 1573?-1637",49636
4860,"Satire, English",28105
8530,Dumplings -- Humor,28105
8531,Puddings -- Humor,28105
511,Humorous stories,7105
2536,Bildungsromans,7105
2604,Boys -- Fiction,7105
2614,Male friendship -- Fiction,7105
2849,Adventure stories,7105
3470,Missouri -- Fiction,7105
5311,Race relations -- Fiction,7105
7019,Runaway children -- Fiction,7105
7021,"Finn, Huckleberry (Fictitious character) -- Fiction",7105
7022,Fugitive slaves -- Fiction,7105
7023,Mississippi River -- Fiction,7105
3384,Humorous poetry,34790
20790,Proverbs -- Humor,34790
46,Fantasy literature,39340
1414,Conduct of life -- Juvenile fiction,39340
2487,Love stories,39340
2849,Adventure stories,39340
2966,Friendship -- Juvenile fiction,39340
3004,Boys -- Juvenile fiction,39340
3558,Brothers and sisters -- Juvenile fiction,39340
3674,"Wit and humor, Juvenile",39340
7834,Youth -- Conduct of life -- Juvenile fiction,39340
8366,Soldiers -- Juvenile fiction,39340
11738,Battles -- Juvenile fiction,39340
11876,Castles -- Juvenile fiction,39340
23507,"Benton, Frank, 1853-1921 -- Anecdotes",39777
23508,Cowboys -- West (U.S.) -- Anecdotes,39777
23509,Cattle trade -- West (U.S.) -- Anecdotes,39777
23510,Frontier and pioneer life -- West (U.S.) -- Anecdotes,39777
23511,West (U.S.) -- Social life and customs -- Anecdotes,39777
511,Humorous stories,18043
4532,Women -- Humor,55670
4533,Men -- Humor,55670
2209,"World War, 1914-1918 -- Caricatures and cartoons",43219
8717,"World War, 1914-1918 -- Humor",43219
104,England -- Social life and customs -- 19th century -- Fiction,13771
511,Humorous stories,13771
1702,England -- Fiction,13771
2613,Men -- Societies and clubs -- Fiction,13771
2614,Male friendship -- Fiction,13771
2445,"Humorous poetry, English",49684
3123,English poetry -- 19th century,49684
511,Humorous stories,7195
2536,Bildungsromans,7195
2604,Boys -- Fiction,7195
2614,Male friendship -- Fiction,7195
2849,Adventure stories,7195
3470,Missouri -- Fiction,7195
3967,"Sawyer, Tom (Fictitious character) -- Fiction",7195
5111,Child witnesses -- Fiction,7195
7019,Runaway children -- Fiction,7195
7020,Mississippi River Valley -- Fiction,7195
233,Wit and humor,15705
14302,Encyclopedias and dictionaries -- Humor,15705
293,Western stories,6488
511,Humorous stories,6488
2487,Love stories,6488
3139,Running races -- Fiction,6488
4786,Australian poetry,52066
29973,"Humorous poetry, Australian",52066
2010,English wit and humor,44739
46,Fantasy literature,4910
511,Humorous stories,4910
1008,Animals -- Juvenile fiction,4910
1739,Australia -- Juvenile fiction,4910
3684,Puddings -- Juvenile fiction,4910
2400,English language -- Dictionaries -- Humor,36566
2401,English language -- Semantics -- Humor,36566
11190,Vocabulary -- Humor,36566
12219,Bible -- Humor,20766
2220,Anecdotes,25382
6219,Italian wit and humor,25382
4777,California -- Fiction,13832
511,Humorous stories,45598
1699,Inheritance and succession -- Fiction,45598
17385,London (England) -- Social life and customs -- 20th century -- Fiction,45598
2010,English wit and humor,37597
1262,"Humorous stories, American",19484
3329,United States -- Social life and customs -- 19th century -- Fiction,19484
25,Fiction,41317
94,Short stories,41317
511,Humorous stories,41317
233,Wit and humor,11279
3368,Princesses -- Fiction,11279
5434,Millionaires -- Fiction,11279
11708,East and West -- Fiction,11279
2010,English wit and humor,48245
3673,"English wit and humor, Pictorial",48245
11484,Irish wit and humor,48245
4112,"World War, 1914-1918 -- Humor, caricatures, etc.",52299
11234,French fiction -- 19th century,41307
24307,"Humorous stories, French",41307
511,Humorous stories,5788
3297,Europe -- Fiction,5788
6688,Americans -- Europe -- Fiction,5788
8831,Walking -- Fiction,5788
511,Humorous stories,29764
8499,Motion picture industry -- Fiction,29764
9927,Boxers (Sports) -- Fiction,29764
480,American wit and humor,31700
3478,Marriage,31700
11542,Man-woman relationships,31700
19103,Single women,31700
9412,French wit and humor,22111
233,Wit and humor,54498
2220,Anecdotes,54498
480,American wit and humor,25491
11871,United States -- History -- Humor,56501
9236,Anatomy -- Humor,1222
9237,"Satire, American",1222
4787,American essays -- 19th century,59430
4532,Women -- Humor,58467
19660,Folklore -- France,58467
33051,Superstition -- France,58467
183,New York (N.Y.) -- Fiction,15775
511,Humorous stories,15775
3173,Man-woman relationships -- Fiction,15775
11115,Families -- Fiction,15775
12910,Older people -- Fiction,15775
4112,"World War, 1914-1918 -- Humor, caricatures, etc.",47484
233,Wit and humor,1991
637,Parodies,1991
2782,Imaginary letters,1991
138,Fantasy fiction,4092
335,Satire,4092
1946,American fiction -- 19th century,4092
2436,Human behavior -- Humor -- Fiction,4092
2437,Monkeys -- Fiction,4092
4532,Women -- Humor,58467
19660,Folklore -- France,58467
33051,Superstition -- France,58467
2010,English wit and humor,37691
21444,Voyages and travels -- Humor,37691
9717,"Short stories, German",50293
18787,German fiction,50293
29134,"Humorous stories, German",50293
5500,German wit and humor,55914
11484,Irish wit and humor,19220
12842,Anecdotes -- Ireland,19220
104,England -- Social life and customs -- 19th century -- Fiction,13515
14864,"National characteristics, English -- Fiction",13515
480,American wit and humor,25303
2570,Diary fiction,25303
6174,Newspapers -- Fiction,25303
183,New York (N.Y.) -- Fiction,21882
511,Humorous stories,21882
2534,Married people -- Fiction,21882
293,Western stories,3732
1262,"Humorous stories, American",3732
4914,Cowboys -- Fiction,3732
9646,Ranch life -- Fiction,3732
9647,Arizona -- Social life and customs -- Fiction,3732
5500,German wit and humor,54960
511,Humorous stories,23243
5390,Germany -- Social life and customs -- 20th century -- Fiction,23243
5393,"Hessen (Hesse, Germany : Province) -- Fiction",23243
5398,"Bayern (Bavaria, Germany : Province) -- Fiction",23243
3673,"English wit and humor, Pictorial",47176
511,Humorous stories,26673
516,Authors -- Fiction,26673
18542,Newlyweds -- Fiction,26673
18544,Hospitality -- Fiction,26673
511,Humorous stories,45333
2536,Bildungsromans,45333
2604,Boys -- Fiction,45333
2614,Male friendship -- Fiction,45333
2849,Adventure stories,45333
3470,Missouri -- Fiction,45333
3967,"Sawyer, Tom (Fictitious character) -- Fiction",45333
5111,Child witnesses -- Fiction,45333
7019,Runaway children -- Fiction,45333
7020,Mississippi River Valley -- Fiction,45333
5500,German wit and humor,27775
29539,"Satire, German -- 19th century",27775
29540,Characters and characteristics in literature -- Humor,27775
233,Wit and humor,24783
3245,Pirates -- Juvenile fiction,24783
2010,English wit and humor,46120
26949,Arithmetic -- Humor,46120
480,American wit and humor,49864
511,Humorous stories,7198
2536,Bildungsromans,7198
2604,Boys -- Fiction,7198
2614,Male friendship -- Fiction,7198
2849,Adventure stories,7198
3470,Missouri -- Fiction,7198
3967,"Sawyer, Tom (Fictitious character) -- Fiction",7198
5111,Child witnesses -- Fiction,7198
7019,Runaway children -- Fiction,7198
7020,Mississippi River Valley -- Fiction,7198
511,Humorous stories,35285
2412,British -- Germany -- Fiction,35285
7263,Black Forest (Germany) -- Fiction,35285
15655,Bicycle touring -- Fiction,35285
511,Humorous stories,44226
25908,Farms -- Recreational use -- United States -- Fiction,44226
511,Humorous stories,35285
2412,British -- Germany -- Fiction,35285
7263,Black Forest (Germany) -- Fiction,35285
15655,Bicycle touring -- Fiction,35285
189,"Humorous stories, English",12121
4230,England -- Social life and customs -- Fiction,12121
6531,River life -- Fiction,12121
511,Humorous stories,44226
25908,Farms -- Recreational use -- United States -- Fiction,44226
511,Humorous stories,42692
2487,Love stories,42692
25148,April Fools' Day -- Fiction,42692
511,Humorous stories,2011
3332,Housekeeping -- Fiction,2011
7296,Husband and wife -- Fiction,2011
13696,Household employees -- Fiction,2011
18147,Canal-boats -- Fiction,2011
511,Humorous stories,2551
4931,French literature -- 19th century,2551
5244,France -- Social life and customs -- Fiction,2551
5488,"Short stories, French -- Translations into English",2551
511,Humorous stories,56872
2521,New England -- Fiction,56872
2534,Married people -- Fiction,56872
2670,Country life -- Fiction,56872
13696,Household employees -- Fiction,56872
1450,"Children's poetry, English",45292
2445,"Humorous poetry, English",45292
3381,Animals -- Juvenile poetry,45292
189,"Humorous stories, English",11191
4230,England -- Social life and customs -- Fiction,11191
6531,River life -- Fiction,11191
2010,English wit and humor,52614
3673,"English wit and humor, Pictorial",52614
1037,Children's poetry,17254
3350,Stories in rhyme,17254
3384,Humorous poetry,17254
23846,Salta (Argentina),40358
2220,Anecdotes,15413
511,Humorous stories,1296
2594,Political fiction,1296
2798,Scotland -- Social life and customs -- Fiction,1296
2799,Politicians -- Fiction,1296
2800,Merchants -- Fiction,1296
2801,Municipal government -- Fiction,1296
2802,Irvine (Scotland) -- Fiction,1296
480,American wit and humor,3271
94,Short stories,12156
511,Humorous stories,12156
104,England -- Social life and customs -- 19th century -- Fiction,20261
511,Humorous stories,20261
2599,Foundlings -- Fiction,20261
2604,Boys -- Fiction,20261
2849,Adventure stories,20261
183,New York (N.Y.) -- Fiction,17333
511,Humorous stories,17333
2578,Courtship -- Fiction,17333
3248,Treasure troves -- Fiction,17333
5541,Florida -- Fiction,17333
132,"Speeches, addresses, etc.",16858
637,Parodies,26797
4071,"Humorous poetry, American",26797
3478,Marriage,16206
7258,Marriage -- Humor,16206
23722,Nasreddin Hoca (Legendary character) -- Humor,40123
511,Humorous stories,4905
9142,Archaeologists -- Fiction,4905
9634,Cape Cod (Mass.) -- Fiction,4905
511,Humorous stories,27079
2487,Love stories,27079
8254,Pau (France) -- Fiction,27079
2209,"World War, 1914-1918 -- Caricatures and cartoons",58813
4112,"World War, 1914-1918 -- Humor, caricatures, etc.",58813
13934,"American wit and humor, Pictorial",58813
3384,Humorous poetry,17906
6219,Italian wit and humor,17906
2646,Crime -- England -- London,35783
2010,English wit and humor,53190
2445,"Humorous poetry, English",53190
511,Humorous stories,4905
9142,Archaeologists -- Fiction,4905
9634,Cape Cod (Mass.) -- Fiction,4905
511,Humorous stories,7194
2536,Bildungsromans,7194
2604,Boys -- Fiction,7194
2614,Male friendship -- Fiction,7194
2849,Adventure stories,7194
3470,Missouri -- Fiction,7194
3967,"Sawyer, Tom (Fictitious character) -- Fiction",7194
5111,Child witnesses -- Fiction,7194
7019,Runaway children -- Fiction,7194
7020,Mississippi River Valley -- Fiction,7194
335,Satire,37530
22206,Political satire,37530
4108,Canadian wit and humor,16926
13820,British Columbia -- Anecdotes,16926
480,American wit and humor,39945
2446,Biography -- Humor,39945
94,Short stories,12159
511,Humorous stories,12159
480,American wit and humor,58131
32891,Hell -- Humor,58131
741,German poetry -- 18th century,47608
27442,"Humorous poetry, German",47608
511,Humorous stories,748
1702,England -- Fiction,748
189,"Humorous stories, English",11186
4230,England -- Social life and customs -- Fiction,11186
6531,River life -- Fiction,11186
189,"Humorous stories, English",10573
4230,England -- Social life and customs -- Fiction,10573
511,Humorous stories,28149
3164,Manners and customs -- Fiction,28149
511,Humorous stories,5785
3297,Europe -- Fiction,5785
6688,Americans -- Europe -- Fiction,5785
8831,Walking -- Fiction,5785
511,Humorous stories,52590
3531,Storytelling -- Fiction,52590
4674,"Short stories, English",52590
5858,"World War, 1914-1918 -- England -- Fiction",52590
19418,"Bindle, Joseph (Fictitious character) -- Fiction",52590
24101,Clubs -- Fiction,52590
25,Fiction,1285
511,Humorous stories,1285
1375,"Short stories, American",1285
3673,"English wit and humor, Pictorial",50428
8717,"World War, 1914-1918 -- Humor",20566
8751,Paris Peace Conference (1919-1920) -- Humor,20566
480,American wit and humor,49863
511,Humorous stories,39933
1699,Inheritance and succession -- Fiction,39933
2481,Young women -- Fiction,39933
2545,Mate selection -- Fiction,39933
5007,United States -- Fiction,39933
511,Humorous stories,5785
3297,Europe -- Fiction,5785
6688,Americans -- Europe -- Fiction,5785
8831,Walking -- Fiction,5785
8717,"World War, 1914-1918 -- Humor",20566
8751,Paris Peace Conference (1919-1920) -- Humor,20566
1043,"Leech, John, 1817-1864",2646
3673,"English wit and humor, Pictorial",2646
16665,Great Britain -- Social life and customs -- 19th century -- Caricatures and cartoons,2646
480,American wit and humor,27154
2010,English wit and humor,933
2445,"Humorous poetry, English",933
480,American wit and humor,45956
2570,Diary fiction,45956
2604,Boys -- Fiction,45956
511,Humorous stories,26502
2412,British -- Germany -- Fiction,26502
7263,Black Forest (Germany) -- Fiction,26502
480,American wit and humor,49865
511,Humorous stories,45782
2531,Fathers and daughters -- Fiction,45782
2731,South Carolina -- Fiction,45782
6885,North Carolina -- Fiction,45782
26771,Governors -- Fiction,45782
510,Didactic fiction,29568
511,Humorous stories,29568
10768,England -- Social life and customs,51927
22863,England -- Social life and customs -- Humor,51927
1932,Caricatures and cartoons -- Great Britain,2648
3673,"English wit and humor, Pictorial",2648
16666,"Cruikshank, George, 1792-1878",2648
511,Humorous stories,2318
4931,French literature -- 19th century,2318
5244,France -- Social life and customs -- Fiction,2318
5488,"Short stories, French -- Translations into English",2318
480,American wit and humor,3273
2010,English wit and humor,44904
7258,Marriage -- Humor,44904
511,Humorous stories,12581
1946,American fiction -- 19th century,12581
511,Humorous stories,49282
2487,Love stories,49282
2545,Mate selection -- Fiction,49282
2578,Courtship -- Fiction,49282
2604,Boys -- Fiction,49282
5972,England -- Social life and customs -- 20th century -- Fiction,49282
183,New York (N.Y.) -- Fiction,20626
511,Humorous stories,20626
1037,Children's poetry,38902
7254,"Wit and humor, Pictorial",38902
23029,Bees -- Caricatures and cartoons,38902
23030,Bees -- Juvenile poetry,38902
6219,Italian wit and humor,17889
1414,Conduct of life -- Juvenile fiction,15546
2849,Adventure stories,15546
3674,"Wit and humor, Juvenile",15546
3961,Voyages and travels -- Juvenile fiction,15546
11057,Families -- Juvenile fiction,15546
14380,Diaries -- Juvenile fiction,15546
14381,Pyramids -- Juvenile fiction,15546
14382,Governors -- Juvenile fiction,15546
25,Fiction,40454
189,"Humorous stories, English",40454
4674,"Short stories, English",40454
6543,Women and literature -- England -- History -- 19th century,54569
29102,Manners and customs in literature,54569
31210,"Austen, Jane, 1775-1817 -- Criticism and interpretation",54569
31211,"Humorous stories, English -- History and criticism",54569
31212,"Pastoral fiction, English -- History and criticism",54569
31213,Country homes in literature,54569
31214,Dwellings in literature,54569
31215,Manors in literature,54569
3383,Dogs -- Juvenile poetry,37188
3504,Conduct of life -- Juvenile poetry,37188
3674,"Wit and humor, Juvenile",37188
5723,Children -- Conduct of life -- Juvenile poetry,37188
22005,Pets -- Juvenile poetry,37188
22006,Human-animal relationships -- Juvenile poetry,37188
22007,Brothers -- Juvenile poetry,37188
22008,Animal welfare -- Juvenile poetry,37188
3383,Dogs -- Juvenile poetry,37188
3504,Conduct of life -- Juvenile poetry,37188
3674,"Wit and humor, Juvenile",37188
5723,Children -- Conduct of life -- Juvenile poetry,37188
22005,Pets -- Juvenile poetry,37188
22006,Human-animal relationships -- Juvenile poetry,37188
22007,Brothers -- Juvenile poetry,37188
22008,Animal welfare -- Juvenile poetry,37188
5500,German wit and humor,56281
511,Humorous stories,37289
5837,United States -- Social life and customs -- 20th century -- Fiction,37289
94,Short stories,32960
511,Humorous stories,32960
8000,Jews -- New York (State) -- New York -- Fiction,32960
12543,Clothing trade -- New York (State) -- New York -- Fiction,32960
2010,English wit and humor,29472
480,American wit and humor,26260
17327,Evolution (Biology) -- Wit and humor,26260
511,Humorous stories,27317
2515,Family life -- Fiction,27317
11123,Saving and investment -- Fiction,27317
480,American wit and humor,3274
14604,"Defoe, Daniel, 1661?-1731",53644
15325,"Anne, Queen of Great Britain, 1665-1714",53644
21995,"Swift, Jonathan, 1667-1745",53644
